system:index,ACRES,CNTY,endyear,orch_id,orchard_bsi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_savi_fill,orchard_savi_mean,orchard_savi_stddev,period_end_date,period_start_date,season,stability_score,startyear,time_period,.geo
0_005c0000000000003c44,150.54,Kern,2023,005c0000000000003c44,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c45,137.76,Kern,2023,005c0000000000003c45,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c46,151.82,Kern,2023,005c0000000000003c46,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c47,149.8,Kern,2023,005c0000000000003c47,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c48,126.03,Kern,2023,005c0000000000003c48,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c49,141.41,Kern,2023,005c0000000000003c49,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c4b,7.81,Kern,2023,005c0000000000003c4b,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c4c,39.63,Kern,2023,005c0000000000003c4c,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c4d,23.49,Kern,2023,005c0000000000003c4d,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c4e,83.12,Kern,2023,005c0000000000003c4e,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c4f,17.17,Kern,2023,005c0000000000003c4f,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c50,157.26,Kern,2023,005c0000000000003c50,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c51,97.47,Kern,2023,005c0000000000003c51,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c52,112.41,Kern,2023,005c0000000000003c52,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c53,29.89,Kern,2023,005c0000000000003c53,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c54,6.13,Kern,2023,005c0000000000003c54,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c56,63.15,Kern,2023,005c0000000000003c56,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c57,25.46,Kern,2023,005c0000000000003c57,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c58,45.26,Kern,2023,005c0000000000003c58,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c59,138.18,Kern,2023,005c0000000000003c59,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c5d,39.75,Kern,2023,005c0000000000003c5d,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c5e,13.81,Kern,2023,005c0000000000003c5e,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c5f,70.27,Kern,2023,005c0000000000003c5f,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c60,7.87,Kern,2023,005c0000000000003c60,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c61,75.88,Kern,2023,005c0000000000003c61,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c62,4.34,Kern,2023,005c0000000000003c62,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c63,75.99,Kern,2023,005c0000000000003c63,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c64,60.37,Kern,2023,005c0000000000003c64,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c65,230.41,Kern,2023,005c0000000000003c65,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c66,32.08,Kern,2023,005c0000000000003c66,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c67,37.6,Kern,2023,005c0000000000003c67,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c68,2.46,Kern,2023,005c0000000000003c68,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c69,42.6,Kern,2023,005c0000000000003c69,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c6a,38.96,Kern,2023,005c0000000000003c6a,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c6b,159.45,Kern,2023,005c0000000000003c6b,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c6c,39.61,Kern,2023,005c0000000000003c6c,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c6e,154.23,Kern,2023,005c0000000000003c6e,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c6f,92.02,Kern,2023,005c0000000000003c6f,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c70,13.43,Kern,2023,005c0000000000003c70,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c71,73.65,Kern,2023,005c0000000000003c71,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c72,60.69,Kern,2023,005c0000000000003c72,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c73,9.03,Kern,2023,005c0000000000003c73,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c74,5.42,Kern,2023,005c0000000000003c74,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c76,58.16,Kern,2023,005c0000000000003c76,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c77,31.4,Kern,2023,005c0000000000003c77,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c78,123.42,Kern,2023,005c0000000000003c78,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c7a,313.23,Kern,2023,005c0000000000003c7a,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c7b,50.0,Kern,2023,005c0000000000003c7b,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c7e,6.95,Kern,2023,005c0000000000003c7e,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c83,70.98,Kern,2023,005c0000000000003c83,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c84,17.92,Kern,2023,005c0000000000003c84,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c85,7.07,Kern,2023,005c0000000000003c85,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c86,6.29,Kern,2023,005c0000000000003c86,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c87,2.42,Kern,2023,005c0000000000003c87,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c89,8.7,Kern,2023,005c0000000000003c89,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c8b,2.91,Kern,2023,005c0000000000003c8b,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c8d,6.72,Kern,2023,005c0000000000003c8d,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c8f,40.27,Kern,2023,005c0000000000003c8f,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c90,8.84,Kern,2023,005c0000000000003c90,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c91,29.93,Kern,2023,005c0000000000003c91,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c92,167.26,Kern,2023,005c0000000000003c92,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c93,340.75,Kern,2023,005c0000000000003c93,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c95,3.08,Kern,2023,005c0000000000003c95,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c97,139.76,Kern,2023,005c0000000000003c97,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c98,17.27,Kern,2023,005c0000000000003c98,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c99,292.29,Kern,2023,005c0000000000003c99,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c9a,256.13,Kern,2023,005c0000000000003c9a,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c9b,11.4,Kern,2023,005c0000000000003c9b,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003c9c,4.94,Kern,2023,005c0000000000003c9c,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ca0,4.57,Kern,2023,005c0000000000003ca0,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ca2,8.42,Kern,2023,005c0000000000003ca2,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ca3,3.25,Kern,2023,005c0000000000003ca3,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ca5,11.66,Kern,2023,005c0000000000003ca5,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ca7,5.39,Kern,2023,005c0000000000003ca7,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ca8,3.84,Kern,2023,005c0000000000003ca8,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ca9,3.21,Kern,2023,005c0000000000003ca9,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003caa,10.44,Kern,2023,005c0000000000003caa,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cab,2.71,Kern,2023,005c0000000000003cab,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cac,16.12,Kern,2023,005c0000000000003cac,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cad,2.74,Kern,2023,005c0000000000003cad,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cae,5.21,Kern,2023,005c0000000000003cae,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cb0,3.07,Kern,2023,005c0000000000003cb0,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cb1,13.2,Kern,2023,005c0000000000003cb1,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cb4,18.03,Kern,2023,005c0000000000003cb4,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cb5,6.99,Kern,2023,005c0000000000003cb5,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cb6,13.46,Kern,2023,005c0000000000003cb6,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cb7,31.39,Kern,2023,005c0000000000003cb7,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cb9,8.06,Kern,2023,005c0000000000003cb9,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cba,10.97,Kern,2023,005c0000000000003cba,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cbb,9.75,Kern,2023,005c0000000000003cbb,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cbc,3.21,Kern,2023,005c0000000000003cbc,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cbd,3.33,Kern,2023,005c0000000000003cbd,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cbe,11.79,Kern,2023,005c0000000000003cbe,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cbf,17.32,Kern,2023,005c0000000000003cbf,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cc2,29.25,Kern,2023,005c0000000000003cc2,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cc3,131.26,Kern,2023,005c0000000000003cc3,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cc5,4.19,Kern,2023,005c0000000000003cc5,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cc6,5.47,Kern,2023,005c0000000000003cc6,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cc7,8.54,Kern,2023,005c0000000000003cc7,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cc8,4.4,Kern,2023,005c0000000000003cc8,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cca,6.34,Kern,2023,005c0000000000003cca,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ccd,41.49,Kern,2023,005c0000000000003ccd,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cce,95.8,Kern,2023,005c0000000000003cce,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ccf,114.25,Kern,2023,005c0000000000003ccf,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd1,187.63,Kern,2023,005c0000000000003cd1,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd2,113.92,Kern,2023,005c0000000000003cd2,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd3,11.15,Kern,2023,005c0000000000003cd3,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd4,292.16,Kern,2023,005c0000000000003cd4,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd5,27.46,Kern,2023,005c0000000000003cd5,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd6,276.71,Kern,2023,005c0000000000003cd6,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd7,12.31,Kern,2023,005c0000000000003cd7,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd8,144.9,Kern,2023,005c0000000000003cd8,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cd9,37.92,Kern,2023,005c0000000000003cd9,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cda,33.23,Kern,2023,005c0000000000003cda,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cdb,103.79,Kern,2023,005c0000000000003cdb,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cdc,260.21,Kern,2023,005c0000000000003cdc,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cdd,75.9,Kern,2023,005c0000000000003cdd,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cde,174.88,Kern,2023,005c0000000000003cde,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cdf,1185.55,Kern,2023,005c0000000000003cdf,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce0,16.64,Kern,2023,005c0000000000003ce0,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,7.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce1,28.51,Kern,2023,005c0000000000003ce1,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce2,47.85,Kern,2023,005c0000000000003ce2,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce3,20.13,Kern,2023,005c0000000000003ce3,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce4,25.33,Kern,2023,005c0000000000003ce4,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce6,23.63,Kern,2023,005c0000000000003ce6,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce7,22.62,Kern,2023,005c0000000000003ce7,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce8,101.18,Kern,2023,005c0000000000003ce8,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ce9,162.7,Kern,2023,005c0000000000003ce9,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cea,139.22,Kern,2023,005c0000000000003cea,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ceb,245.58,Kern,2023,005c0000000000003ceb,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cec,87.24,Kern,2023,005c0000000000003cec,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003ced,48.88,Kern,2023,005c0000000000003ced,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cee,148.12,Kern,2023,005c0000000000003cee,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cef,132.35,Kern,2023,005c0000000000003cef,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_005c0000000000003cf0,235.53,Kern,2023,005c0000000000003cf0,0,0,0,0,0,0,2017-11-30,2017-11-16,2017_2018,8.0,2016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
